timestamp,station_id,latitude,longitude,cost,temperature,humidity,pressure,elevation,sensor_type,sensor_group,sensor_modality,site_type,maintenance_state,maintenance_age
2025-07-15T10:00,BUSAN_HILLS,35.2323,129.0871,1.20,27.119,76.153,1009.074,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T10:00,GIMHAE,35.2283,128.8894,0.95,27.643,75.366,1008.954,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T10:00,YANGSAN,35.3350,129.0375,0.90,27.860,75.101,1008.834,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T10:00,ULSAN,35.5384,129.3114,1.30,28.658,75.423,1008.714,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T10:00,MIRYANG,35.4934,128.7462,0.82,27.624,76.254,1008.594,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T10:00,CHANGWON,35.2281,128.6811,1.05,27.870,77.390,1008.474,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T10:00,GEOJE,34.8806,128.6210,0.75,28.054,78.553,1008.354,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T10:00,POHANG,36.0190,129.3435,1.15,29.510,79.458,1008.234,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T10:00,JINJU,35.1799,128.1076,0.70,27.412,79.884,1008.114,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T11:00,BUSAN_PORT,35.1028,129.0403,1.45,26.525,79.048,1008.928,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T11:00,BUSAN_HILLS,35.2323,129.0871,1.20,26.080,78.013,1008.808,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T11:00,GIMHAE,35.2283,128.8894,0.95,26.603,77.384,1008.688,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T11:00,YANGSAN,35.3350,129.0375,0.90,26.820,77.315,1008.568,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T11:00,ULSAN,35.5384,129.3114,1.30,27.619,77.822,1008.448,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T11:00,MIRYANG,35.4934,128.7462,0.82,26.584,78.783,1008.328,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T11:00,CHANGWON,35.2281,128.6811,1.05,26.830,79.960,1008.208,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T11:00,GEOJE,34.8806,128.6210,0.75,27.014,81.067,1008.088,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T11:00,POHANG,36.0190,129.3435,1.15,28.470,81.832,1007.968,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T11:00,JINJU,35.1799,128.1076,0.70,26.372,82.068,1007.848,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T12:00,BUSAN_PORT,35.1028,129.0403,1.45,25.413,81.001,1008.656,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T12:00,BUSAN_HILLS,35.2323,129.0871,1.20,24.968,80.077,1008.536,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T12:00,GIMHAE,35.2283,128.8894,0.95,25.492,79.624,1008.416,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T12:00,YANGSAN,35.3350,129.0375,0.90,25.709,79.753,1008.296,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T12:00,ULSAN,35.5384,129.3114,1.30,26.507,80.431,1008.176,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T12:00,MIRYANG,35.4934,128.7462,0.82,25.473,81.494,1008.056,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T12:00,CHANGWON,35.2281,128.6811,1.05,25.718,82.681,1007.936,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T12:00,GEOJE,34.8806,128.6210,0.75,25.902,83.701,1007.816,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T12:00,POHANG,36.0190,129.3435,1.15,27.358,84.304,1007.696,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T12:00,JINJU,35.1799,128.1076,0.70,25.261,84.344,1007.576,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T13:00,BUSAN_PORT,35.1028,129.0403,1.45,24.307,82.982,1008.381,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T13:00,BUSAN_HILLS,35.2323,129.0871,1.20,23.862,82.195,1008.261,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T13:00,GIMHAE,35.2283,128.8894,0.95,24.386,81.930,1008.141,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T13:00,YANGSAN,35.3350,129.0375,0.90,24.603,82.253,1008.021,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T13:00,ULSAN,35.5384,129.3114,1.30,25.401,83.084,1007.901,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T13:00,MIRYANG,35.4934,128.7462,0.82,29.366,84.220,1007.781,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T13:00,CHANGWON,35.2281,128.6811,1.05,29.612,85.383,1007.661,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T13:00,GEOJE,34.8806,128.6210,0.75,29.796,86.288,1007.541,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T13:00,POHANG,36.0190,129.3435,1.15,,86.713,1007.421,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T13:00,JINJU,35.1799,128.1076,0.70,29.155,86.555,1007.301,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T14:00,BUSAN_PORT,35.1028,129.0403,1.45,23.284,84.842,1008.108,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T14:00,BUSAN_HILLS,35.2323,129.0871,1.20,22.839,84.213,1007.988,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T14:00,GIMHAE,35.2283,128.8894,0.95,23.363,84.144,1007.868,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T14:00,YANGSAN,35.3350,129.0375,0.90,23.579,84.652,1007.748,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T14:00,ULSAN,35.5384,129.3114,1.30,24.378,85.612,1007.628,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T14:00,MIRYANG,35.4934,128.7462,0.82,28.343,86.790,1007.508,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T14:00,CHANGWON,35.2281,128.6811,1.05,28.589,87.896,1007.388,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T14:00,GEOJE,34.8806,128.6210,0.75,28.773,88.661,1007.268,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T14:00,POHANG,36.0190,129.3435,1.15,,88.897,1007.148,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T14:00,JINJU,35.1799,128.1076,0.70,28.132,88.546,1007.028,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T15:00,BUSAN_PORT,35.1028,129.0403,1.45,,86.441,1007.841,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T15:00,BUSAN_HILLS,35.2323,129.0871,1.20,21.971,85.988,1007.721,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T15:00,GIMHAE,35.2283,128.8894,0.95,22.495,86.116,1007.601,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T15:00,YANGSAN,35.3350,129.0375,0.90,22.712,86.795,1007.481,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T15:00,ULSAN,35.5384,129.3114,1.30,,87.858,1007.361,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T15:00,MIRYANG,35.4934,128.7462,0.82,27.476,89.045,1007.241,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T15:00,CHANGWON,35.2281,128.6811,1.05,,90.065,1007.121,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T15:00,GEOJE,34.8806,128.6210,0.75,,90.668,1007.001,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T15:00,POHANG,36.0190,129.3435,1.15,,90.708,1006.881,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T15:00,JINJU,35.1799,128.1076,0.70,27.264,90.173,1006.761,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T16:00,BUSAN_PORT,35.1028,129.0403,1.45,,87.660,1007.584,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T16:00,BUSAN_HILLS,35.2323,129.0871,1.20,21.320,87.395,1007.464,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T16:00,GIMHAE,35.2283,128.8894,0.95,21.844,87.718,1007.344,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T16:00,YANGSAN,35.3350,129.0375,0.90,22.061,88.549,1007.224,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T16:00,ULSAN,35.5384,129.3114,1.30,,89.685,1007.104,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T16:00,MIRYANG,35.4934,128.7462,0.82,21.825,90.847,1006.984,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T16:00,CHANGWON,35.2281,128.6811,1.05,,91.752,1006.864,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T16:00,GEOJE,34.8806,128.6210,0.75,,92.178,1006.744,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T16:00,POHANG,36.0190,129.3435,1.15,,92.020,1006.624,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T16:00,JINJU,35.1799,128.1076,0.70,21.613,91.317,1006.504,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T17:00,BUSAN_PORT,35.1028,129.0403,1.45,,88.406,1007.342,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T17:00,BUSAN_HILLS,35.2323,129.0871,1.20,20.934,88.337,1007.222,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T17:00,GIMHAE,35.2283,128.8894,0.95,21.458,88.845,1007.102,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T17:00,YANGSAN,35.3350,129.0375,0.90,21.675,89.805,1006.982,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T17:00,ULSAN,35.5384,129.3114,1.30,,90.983,1006.862,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T17:00,MIRYANG,35.4934,128.7462,0.82,21.439,92.090,1006.742,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T17:00,CHANGWON,35.2281,128.6811,1.05,,92.855,1006.622,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T17:00,GEOJE,34.8806,128.6210,0.75,,93.090,1006.502,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T17:00,POHANG,36.0190,129.3435,1.15,,92.739,1006.382,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T17:00,JINJU,35.1799,128.1076,0.70,21.227,91.887,1006.262,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T18:00,BUSAN_PORT,35.1028,129.0403,1.45,,88.624,1007.118,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T18:00,BUSAN_HILLS,35.2323,129.0871,1.20,20.842,88.753,1006.998,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T18:00,GIMHAE,35.2283,128.8894,0.95,21.366,89.431,1006.878,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T18:00,YANGSAN,35.3350,129.0375,0.90,,90.494,1006.758,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T18:00,ULSAN,35.5384,129.3114,1.30,,91.681,1006.638,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T18:00,MIRYANG,35.4934,128.7462,0.82,,92.701,1006.518,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T18:00,CHANGWON,35.2281,128.6811,1.05,,93.304,1006.398,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T18:00,GEOJE,34.8806,128.6210,0.75,,93.344,1006.278,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T18:00,POHANG,36.0190,129.3435,1.15,,92.809,1006.158,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T18:00,JINJU,35.1799,128.1076,0.70,,91.832,1006.038,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T19:00,BUSAN_PORT,35.1028,129.0403,1.45,,88.294,1006.915,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T19:00,BUSAN_HILLS,35.2323,129.0871,1.20,21.055,88.617,1006.795,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T19:00,GIMHAE,35.2283,128.8894,0.95,21.579,89.448,1006.675,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T19:00,YANGSAN,35.3350,129.0375,0.90,,90.584,1006.555,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T19:00,ULSAN,35.5384,129.3114,1.30,,91.746,1006.435,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T19:00,MIRYANG,35.4934,128.7462,0.82,,92.651,1006.315,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T19:00,CHANGWON,35.2281,128.6811,1.05,,93.077,1006.195,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T19:00,GEOJE,34.8806,128.6210,0.75,,92.919,1006.075,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T19:00,POHANG,36.0190,129.3435,1.15,,92.216,1005.955,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T19:00,JINJU,35.1799,128.1076,0.70,,91.140,1005.835,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T20:00,BUSAN_PORT,35.1028,129.0403,1.45,,87.438,1006.737,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T20:00,BUSAN_HILLS,35.2323,129.0871,1.20,21.561,87.946,1006.617,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T20:00,GIMHAE,35.2283,128.8894,0.95,22.085,88.906,1006.497,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T20:00,YANGSAN,35.3350,129.0375,0.90,,90.084,1006.377,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T20:00,ULSAN,35.5384,129.3114,1.30,,91.191,1006.257,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T20:00,MIRYANG,35.4934,128.7462,0.82,22.066,91.955,1006.137,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T20:00,CHANGWON,35.2281,128.6811,1.05,,92.191,1006.017,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T20:00,GEOJE,34.8806,128.6210,0.75,,91.840,1005.897,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T20:00,POHANG,36.0190,129.3435,1.15,,90.988,1005.777,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T20:00,JINJU,35.1799,128.1076,0.70,21.854,89.844,1005.657,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T21:00,BUSAN_PORT,35.1028,129.0403,1.45,,86.116,1006.587,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T21:00,BUSAN_HILLS,35.2323,129.0871,1.20,22.331,86.795,1006.467,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T21:00,GIMHAE,35.2283,128.8894,0.95,22.855,87.858,1006.347,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T21:00,YANGSAN,35.3350,129.0375,0.90,23.072,89.045,1006.227,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T21:00,ULSAN,35.5384,129.3114,1.30,,90.065,1006.107,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T21:00,MIRYANG,35.4934,128.7462,0.82,22.836,90.668,1005.987,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T21:00,CHANGWON,35.2281,128.6811,1.05,,90.708,1005.867,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T21:00,GEOJE,34.8806,128.6210,0.75,,90.173,1005.747,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T21:00,POHANG,36.0190,129.3435,1.15,,89.196,1005.627,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T21:00,JINJU,35.1799,128.1076,0.70,22.624,88.015,1005.507,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T22:00,BUSAN_PORT,35.1028,129.0403,1.45,23.762,84.423,1006.467,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T22:00,BUSAN_HILLS,35.2323,129.0871,1.20,23.317,85.254,1006.347,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T22:00,GIMHAE,35.2283,128.8894,0.95,23.841,86.390,1006.227,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T22:00,YANGSAN,35.3350,129.0375,0.90,24.058,87.553,1006.107,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T22:00,ULSAN,35.5384,129.3114,1.30,,88.458,1005.987,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T22:00,MIRYANG,35.4934,128.7462,0.82,23.822,88.884,1005.867,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T22:00,CHANGWON,35.2281,128.6811,1.05,24.068,88.726,1005.747,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T22:00,GEOJE,34.8806,128.6210,0.75,24.251,88.023,1005.627,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T22:00,POHANG,36.0190,129.3435,1.15,,86.947,1005.507,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T22:00,JINJU,35.1799,128.1076,0.70,23.610,85.762,1005.387,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-15T23:00,BUSAN_PORT,35.1028,129.0403,1.45,24.901,82.481,1006.378,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-15T23:00,BUSAN_HILLS,35.2323,129.0871,1.20,24.456,83.441,1006.258,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-15T23:00,GIMHAE,35.2283,128.8894,0.95,24.980,84.619,1006.138,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-15T23:00,YANGSAN,35.3350,129.0375,0.90,25.197,85.726,1006.018,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-15T23:00,ULSAN,35.5384,129.3114,1.30,,86.491,1005.898,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-15T23:00,MIRYANG,35.4934,128.7462,0.82,24.961,86.726,1005.778,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-15T23:00,CHANGWON,35.2281,128.6811,1.05,25.207,86.375,1005.658,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-15T23:00,GEOJE,34.8806,128.6210,0.75,25.390,85.523,1005.538,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-15T23:00,POHANG,36.0190,129.3435,1.15,26.846,84.379,1005.418,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-15T23:00,JINJU,35.1799,128.1076,0.70,24.749,83.222,1005.298,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T00:00,BUSAN_PORT,35.1028,129.0403,1.45,26.121,80.431,1006.322,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T00:00,BUSAN_HILLS,35.2323,129.0871,1.20,25.676,81.494,1006.202,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T00:00,GIMHAE,35.2283,128.8894,0.95,26.200,82.681,1006.082,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-16T00:00,YANGSAN,35.3350,129.0375,0.90,26.417,83.701,1005.962,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-16T00:00,ULSAN,35.5384,129.3114,1.30,27.215,84.304,1005.842,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-16T00:00,MIRYANG,35.4934,128.7462,0.82,26.181,84.344,1005.722,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-16T00:00,CHANGWON,35.2281,128.6811,1.05,26.426,83.809,1005.602,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-16T00:00,GEOJE,34.8806,128.6210,0.75,26.610,82.832,1005.482,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-16T00:00,POHANG,36.0190,129.3435,1.15,28.066,81.651,1005.362,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-16T00:00,JINJU,35.1799,128.1076,0.70,25.969,80.555,1005.242,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T01:00,BUSAN_PORT,35.1028,129.0403,1.45,27.344,78.425,1006.300,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T01:00,BUSAN_HILLS,35.2323,129.0871,1.20,26.899,79.561,1006.180,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T01:00,GIMHAE,35.2283,128.8894,0.95,27.422,80.724,1006.060,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-16T01:00,YANGSAN,35.3350,129.0375,0.90,27.639,81.629,1005.940,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-16T01:00,ULSAN,35.5384,129.3114,1.30,28.438,82.054,1005.820,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-16T01:00,MIRYANG,35.4934,128.7462,0.82,27.403,81.896,1005.700,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-16T01:00,CHANGWON,35.2281,128.6811,1.05,27.649,81.193,1005.580,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-16T01:00,GEOJE,34.8806,128.6210,0.75,27.833,80.118,1005.460,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-16T01:00,POHANG,36.0190,129.3435,1.15,29.289,78.932,1005.340,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-16T01:00,JINJU,35.1799,128.1076,0.70,27.191,77.928,1005.220,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T02:00,BUSAN_PORT,35.1028,129.0403,1.45,,86.612,1006.313,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T02:00,BUSAN_HILLS,35.2323,129.0871,1.20,28.046,87.790,1006.193,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T02:00,GIMHAE,35.2283,128.8894,0.95,28.570,88.896,1006.073,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-16T02:00,YANGSAN,35.3350,129.0375,0.90,28.787,89.661,1005.953,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-16T02:00,ULSAN,35.5384,129.3114,1.30,,89.897,1005.833,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-16T02:00,MIRYANG,35.4934,128.7462,0.82,28.551,79.546,1005.713,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-16T02:00,CHANGWON,35.2281,128.6811,1.05,28.797,78.694,1005.593,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-16T02:00,GEOJE,34.8806,128.6210,0.75,28.980,77.550,1005.473,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-16T02:00,POHANG,36.0190,129.3435,1.15,,86.393,1005.353,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-16T02:00,JINJU,35.1799,128.1076,0.70,28.339,75.508,1005.233,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T03:00,BUSAN_PORT,35.1028,129.0403,1.45,29.491,85.130,1006.360,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T03:00,BUSAN_HILLS,35.2323,129.0871,1.20,29.046,86.317,1006.240,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T03:00,GIMHAE,35.2283,128.8894,0.95,29.569,87.337,1006.120,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-16T03:00,YANGSAN,35.3350,129.0375,0.90,29.786,87.940,1006.000,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-16T03:00,ULSAN,35.5384,129.3114,1.30,,87.980,1005.880,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-16T03:00,MIRYANG,35.4934,128.7462,0.82,29.550,77.445,1005.760,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-16T03:00,CHANGWON,35.2281,128.6811,1.05,29.796,76.468,1005.640,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-16T03:00,GEOJE,34.8806,128.6210,0.75,29.980,75.287,1005.520,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-16T03:00,POHANG,36.0190,129.3435,1.15,31.436,84.191,1005.400,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-16T03:00,JINJU,35.1799,128.1076,0.70,29.339,73.449,1005.280,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T04:00,BUSAN_PORT,35.1028,129.0403,1.45,30.280,84.096,1006.440,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T04:00,BUSAN_HILLS,35.2323,129.0871,1.20,29.835,85.259,1006.320,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T04:00,GIMHAE,35.2283,128.8894,0.95,30.359,86.164,1006.200,12.0,aws,surface,mechanical,urban,maintained,2.6
2025-07-16T04:00,YANGSAN,35.3350,129.0375,0.90,30.576,86.589,1006.080,32.0,rain_gauge,precipitation,tipping_bucket,urban,aging,4.2
2025-07-16T04:00,ULSAN,35.5384,129.3114,1.30,,86.431,1005.960,14.0,lidar,remote,optical,industrial,maintained,1.1
2025-07-16T04:00,MIRYANG,35.4934,128.7462,0.82,30.340,75.728,1005.840,45.0,aws,surface,mechanical,inland,aging,6.5
2025-07-16T04:00,CHANGWON,35.2281,128.6811,1.05,30.586,74.653,1005.720,28.0,disdrometer,precipitation,optical,urban,maintained,2.2
2025-07-16T04:00,GEOJE,34.8806,128.6210,0.75,30.769,73.467,1005.600,18.0,rain_gauge,precipitation,tipping_bucket,coastal,aging,7.4
2025-07-16T04:00,POHANG,36.0190,129.3435,1.15,32.225,82.463,1005.480,6.0,lidar,remote,optical,coastal,maintained,1.4
2025-07-16T04:00,JINJU,35.1799,128.1076,0.70,30.128,71.885,1005.360,36.0,aws,surface,mechanical,inland,degraded,9.1
2025-07-16T05:00,BUSAN_PORT,35.1028,129.0403,1.45,30.811,83.596,1006.552,8.0,lidar,remote,optical,coastal,maintained,0.6
2025-07-16T05:00,BUSAN_HILLS,35.2323,129.0871,1.20,30.366,84.703,1006.432,78.0,aws,surface,ultrasonic,mountain,maintained,1.8
2025-07-16T05:00,GIMHAE,35.2283,128.8894,0.95,30.890,85.468,1006.312,12.0,aws,surface,mechanical,urban,maintained,2.6
